,carbon,plant,state,year,iso_name,nerc_region,gen,price_zonal,coal,gas,oil_light,oil_heavy,uranium,water,wind,mixed_fuel,unk_fuel,acid_prog
23911,0,Pickering B GS,ON,2004,IESO (Ontario),NPCC CAN,4212603.187,61.99,0,0,0,0,100,0,0,0,0,N
23912,0,Pickering B GS,ON,2016,IESO (Ontario),NPCC CAN,868889,9.91,0,0,0,0,100,0,0,0,0,N
23913,0,Pickering B GS,ON,2015,IESO (Ontario),NPCC CAN,3028133,21.98,0,0,0,0,100,0,0,0,0,N
23914,0,Pickering B GS,ON,2014,IESO (Ontario),NPCC CAN,3975632,30.36,0,0,0,0,100,0,0,0,0,N
23915,0,Pickering B GS,ON,2013,IESO (Ontario),NPCC CAN,3026842,26.7,0,0,0,0,100,0,0,0,0,N
23916,0,Pickering B GS,ON,2012,IESO (Ontario),NPCC CAN,4363072,25.27,0,0,0,0,100,0,0,0,0,N
23917,0,Pickering B GS,ON,2011,IESO (Ontario),NPCC CAN,3181404,30.96,0,0,0,0,100,0,0,0,0,N
23918,0,Pickering B GS,ON,2010,IESO (Ontario),NPCC CAN,3845821,38.12,0,0,0,0,100,0,0,0,0,N
23919,0,Pickering B GS,ON,2009,IESO (Ontario),NPCC CAN,3552166,31.12,0,0,0,0,100,0,0,0,0,N
23920,0,Pickering B GS,ON,2008,IESO (Ontario),NPCC CAN,4346388.926,60.21,0,0,0,0,100,0,0,0,0,N
23921,0,Pickering B GS,ON,2007,IESO (Ontario),NPCC CAN,3216519.025,56.56,0,0,0,0,100,0,0,0,0,N
23922,0,Pickering B GS,ON,2006,IESO (Ontario),NPCC CAN,3894445.937,52.93,0,0,0,0,100,0,0,0,0,N
23923,0,Pickering B GS,ON,2005,IESO (Ontario),NPCC CAN,2809316.015,88.58,0,0,0,0,100,0,0,0,0,N
23924,0,Pickering B GS,ON,2004,IESO (Ontario),NPCC CAN,2775679.914,61.99,0,0,0,0,100,0,0,0,0,N
23925,0,Pickering B GS,ON,2016,IESO (Ontario),NPCC CAN,987302,9.91,0,0,0,0,100,0,0,0,0,N
23926,0,Pickering B GS,ON,2015,IESO (Ontario),NPCC CAN,4122983,21.98,0,0,0,0,100,0,0,0,0,N
23927,0,Pickering B GS,ON,2014,IESO (Ontario),NPCC CAN,2754750,30.36,0,0,0,0,100,0,0,0,0,N
23928,0,Pickering B GS,ON,2013,IESO (Ontario),NPCC CAN,4219675,26.7,0,0,0,0,100,0,0,0,0,N
23929,0,Pickering B GS,ON,2012,IESO (Ontario),NPCC CAN,2915928,25.27,0,0,0,0,100,0,0,0,0,N
23930,0,Pickering B GS,ON,2011,IESO (Ontario),NPCC CAN,4320003,30.96,0,0,0,0,100,0,0,0,0,N
23931,0,Pickering B GS,ON,2010,IESO (Ontario),NPCC CAN,2908651,38.12,0,0,0,0,100,0,0,0,0,N
23932,0,Pickering B GS,ON,2009,IESO (Ontario),NPCC CAN,4213172,31.12,0,0,0,0,100,0,0,0,0,N
23933,0,Pickering B GS,ON,2008,IESO (Ontario),NPCC CAN,1523627.234,60.21,0,0,0,0,100,0,0,0,0,N
23934,0,Pickering B GS,ON,2007,IESO (Ontario),NPCC CAN,3648457.995,56.56,0,0,0,0,100,0,0,0,0,N
23935,0,Pickering B GS,ON,2006,IESO (Ontario),NPCC CAN,2634530.968,52.93,0,0,0,0,100,0,0,0,0,N
23936,0,Pickering B GS,ON,2005,IESO (Ontario),NPCC CAN,4356644.971,88.58,0,0,0,0,100,0,0,0,0,N
23937,0,Pickering B GS,ON,2004,IESO (Ontario),NPCC CAN,3070314.763,61.99,0,0,0,0,100,0,0,0,0,N
23938,0,Pickering B GS,ON,2016,IESO (Ontario),NPCC CAN,747715,9.91,0,0,0,0,100,0,0,0,0,N
23939,0,Pickering B GS,ON,2015,IESO (Ontario),NPCC CAN,4310028,21.98,0,0,0,0,100,0,0,0,0,N
23940,0,Pickering B GS,ON,2014,IESO (Ontario),NPCC CAN,2431509,30.36,0,0,0,0,100,0,0,0,0,N
23941,0,Pickering B GS,ON,2013,IESO (Ontario),NPCC CAN,3927715,26.7,0,0,0,0,100,0,0,0,0,N
23942,0,Pickering B GS,ON,2012,IESO (Ontario),NPCC CAN,2958561,25.27,0,0,0,0,100,0,0,0,0,N
23943,0,Pickering B GS,ON,2011,IESO (Ontario),NPCC CAN,4046919,30.96,0,0,0,0,100,0,0,0,0,N
23944,0,Pickering B GS,ON,2010,IESO (Ontario),NPCC CAN,3077173,38.12,0,0,0,0,100,0,0,0,0,N
23945,0,Pickering B GS,ON,2009,IESO (Ontario),NPCC CAN,4110843,31.12,0,0,0,0,100,0,0,0,0,N
23946,0,Pickering B GS,ON,2008,IESO (Ontario),NPCC CAN,2917550.159,60.21,0,0,0,0,100,0,0,0,0,N
23947,0,Pickering B GS,ON,2007,IESO (Ontario),NPCC CAN,3840736.95,56.56,0,0,0,0,100,0,0,0,0,N
23948,0,Pickering B GS,ON,2006,IESO (Ontario),NPCC CAN,2905002.813,52.93,0,0,0,0,100,0,0,0,0,N
23949,0,Pickering B GS,ON,2005,IESO (Ontario),NPCC CAN,4193853.176,88.58,0,0,0,0,100,0,0,0,0,N
23950,0,Pickering B GS,ON,2004,IESO (Ontario),NPCC CAN,2479239.767,61.99,0,0,0,0,100,0,0,0,0,N
23951,77319.17,Picway,OH,2013,PJM ISO,RFC,56470.48576,34.94,100,0,0,0,0,0,0,0,0,Y
23952,5515.52,Picway,OH,2012,PJM ISO,RFC,3752.28984,31.05,100,0,0,0,0,0,0,0,0,Y
23953,97846.98,Picway,OH,2011,PJM ISO,RFC,70136.92301,39.04,85.25,14.75,0,0,0,0,0,0,0,Y
23954,87756.01,Picway,OH,2010,PJM ISO,RFC,66945.5059,38.36,100,0,0,0,0,0,0,0,0,Y
23955,152672.52,Picway,OH,2009,PJM ISO,RFC,119312.7062,33.63,100,0,0,0,0,0,0,0,0,Y
23956,439244.82,Picway,OH,2008,PJM ISO,RFC,332030.2448,53.42,100,0,0,0,0,0,0,0,0,Y
23957,501705.15,Picway,OH,2007,PJM ISO,RFC,356923.0077,46.55,100,0,0,0,0,0,0,0,0,Y
23958,353841.13,Picway,OH,2006,PJM ISO,RFC,248809.2784,42.24,100,0,0,0,0,0,0,0,0,Y
23959,319508.53,Picway,OH,2005,PJM ISO,RFC,247486.3436,47.34,100,0,0,0,0,0,0,0,0,Y
23960,374521.4,Picway,OH,2004,PJM ISO,RFC,319487.8818,33.11,100,0,0,0,0,0,0,0,0,Y
23961,0,Pilgrim,MA,2016,New England ISO,NPCC,1403773.748,26.42,0,0,0,0,100,0,0,0,0,N
23962,0,Pilgrim,MA,2015,New England ISO,NPCC,5044556.514,41.21,0,0,0,0,100,0,0,0,0,N
23963,0,Pilgrim,MA,2014,New England ISO,NPCC,5795458.082,63.44,0,0,0,0,100,0,0,0,0,N
23964,0,Pilgrim,MA,2013,New England ISO,NPCC,4382415.563,56.43,0,0,0,0,100,0,0,0,0,N
23965,0,Pilgrim,MA,2012,New England ISO,NPCC,5925551.838,36.14,0,0,0,0,100,0,0,0,0,N
23966,0,Pilgrim,MA,2011,New England ISO,NPCC,5125023.224,46.58,0,0,0,0,100,0,0,0,0,N
23967,0,Pilgrim,MA,2010,New England ISO,NPCC,5996240.277,49.28,0,0,0,0,100,0,0,0,0,N
23968,0,Pilgrim,MA,2009,New England ISO,NPCC,5461270.34,42.05,0,0,0,0,100,0,0,0,0,N
23969,0,Pilgrim,MA,2008,New England ISO,NPCC,5940114.112,81.35,0,0,0,0,100,0,0,0,0,N
23970,0,Pilgrim,MA,2007,New England ISO,NPCC,5124909.451,66.19,0,0,0,0,100,0,0,0,0,N
23971,0,Pilgrim,MA,2006,New England ISO,NPCC,5905207.981,58.18,0,0,0,0,100,0,0,0,0,N
23972,0,Pilgrim,MA,2005,New England ISO,NPCC,5538222.062,74.44,0,0,0,0,100,0,0,0,0,N
23973,0,Pilgrim,MA,2004,New England ISO,NPCC,5954574.899,50.72,0,0,0,0,100,0,0,0,0,N
23974,0,Pilgrim,MA,2003,New England ISO,NPCC,5165254.186,47.54,0,0,0,0,100,0,0,0,0,N
23975,423.27,Pinckneyville (AMEREN),IL,2016,Midcontinent ISO,SERC,659.25712,21.67,0,100,0,0,0,0,0,0,0,N
23976,9264.51,Pinckneyville (AMEREN),IL,2015,Midcontinent ISO,SERC,14903.12528,25.18,0,100,0,0,0,0,0,0,0,Y
23977,3050.03,Pinckneyville (AMEREN),IL,2014,Midcontinent ISO,SERC,4915.30144,34.35,0,100,0,0,0,0,0,0,0,Y
23978,5709.12,Pinckneyville (AMEREN),IL,2013,Midcontinent ISO,SERC,9082.9032,29.88,0,100,0,0,0,0,0,0,0,Y
23979,9051.05,Pinckneyville (AMEREN),IL,2012,Midcontinent ISO,SERC,14555.6328,25.11,0,100,0,0,0,0,0,0,0,Y
23980,20992.93,Pinckneyville (AMEREN),IL,2011,Midcontinent ISO,SERC,33550.4728,30.21,0,100,0,0,0,0,0,0,0,Y
23981,21842.5,Pinckneyville (AMEREN),IL,2010,Midcontinent ISO,SERC,35383.59008,30.55,0,100,0,0,0,0,0,0,0,Y
23982,11081.37,Pinckneyville (AMEREN),IL,2009,Midcontinent ISO,SERC,17340.9705,25.51,0,100,0,0,0,0,0,0,0,Y
23983,13540.7,Pinckneyville (AMEREN),IL,2008,Midcontinent ISO,SERC,21503.42088,45.96,0,100,0,0,0,0,0,0,0,Y
23984,25405.95,Pinckneyville (AMEREN),IL,2007,Midcontinent ISO,SERC,41129.022,43.54,0,100,0,0,0,0,0,0,0,Y
23985,13977.42,Pinckneyville (AMEREN),IL,2006,Midcontinent ISO,SERC,22858.2996,38.67,0,100,0,0,0,0,0,0,0,Y
23986,19817.54,Pinckneyville (AMEREN),IL,2005,Midcontinent ISO,SERC,31480.0941,48.79,0,100,0,0,0,0,0,0,0,Y
23987,411.75,Pinckneyville (AMEREN),IL,2016,Midcontinent ISO,SERC,653.90256,21.67,0,100,0,0,0,0,0,0,0,N
23988,8995.12,Pinckneyville (AMEREN),IL,2015,Midcontinent ISO,SERC,14764.18368,25.18,0,100,0,0,0,0,0,0,0,Y
23989,2906.75,Pinckneyville (AMEREN),IL,2014,Midcontinent ISO,SERC,4673.14608,34.35,0,100,0,0,0,0,0,0,0,Y
23990,5236.01,Pinckneyville (AMEREN),IL,2013,Midcontinent ISO,SERC,8411.92144,29.88,0,100,0,0,0,0,0,0,0,Y
23991,15636.72,Pinckneyville (AMEREN),IL,2012,Midcontinent ISO,SERC,24891.13376,25.11,0,100,0,0,0,0,0,0,0,Y
23992,20031.15,Pinckneyville (AMEREN),IL,2011,Midcontinent ISO,SERC,31945.30496,30.21,0,100,0,0,0,0,0,0,0,Y
23993,21322.95,Pinckneyville (AMEREN),IL,2010,Midcontinent ISO,SERC,34194.7116,30.55,0,100,0,0,0,0,0,0,0,Y
23994,9198.77,Pinckneyville (AMEREN),IL,2009,Midcontinent ISO,SERC,14466.5514,25.51,0,100,0,0,0,0,0,0,0,Y
23995,12330.62,Pinckneyville (AMEREN),IL,2008,Midcontinent ISO,SERC,19999.21686,45.96,0,100,0,0,0,0,0,0,0,Y
23996,24283.81,Pinckneyville (AMEREN),IL,2007,Midcontinent ISO,SERC,40382.83898,43.54,0,100,0,0,0,0,0,0,0,Y
23997,14280.06,Pinckneyville (AMEREN),IL,2006,Midcontinent ISO,SERC,23492.7267,38.67,0,100,0,0,0,0,0,0,0,Y
23998,20008.46,Pinckneyville (AMEREN),IL,2005,Midcontinent ISO,SERC,31592.4609,48.79,0,100,0,0,0,0,0,0,0,Y
23999,181.42,Pinckneyville (AMEREN),IL,2016,Midcontinent ISO,SERC,280.1912,21.67,0,100,0,0,0,0,0,0,0,N
24000,8219.39,Pinckneyville (AMEREN),IL,2015,Midcontinent ISO,SERC,13627.26288,25.18,0,100,0,0,0,0,0,0,0,Y
24001,2762.13,Pinckneyville (AMEREN),IL,2014,Midcontinent ISO,SERC,4558.39232,34.35,0,100,0,0,0,0,0,0,0,Y
24002,5068.19,Pinckneyville (AMEREN),IL,2013,Midcontinent ISO,SERC,8166.1656,29.88,0,100,0,0,0,0,0,0,0,Y
24003,14366.6,Pinckneyville (AMEREN),IL,2012,Midcontinent ISO,SERC,23025.71584,25.11,0,100,0,0,0,0,0,0,0,Y
24004,19789.18,Pinckneyville (AMEREN),IL,2011,Midcontinent ISO,SERC,31515.92464,30.21,0,100,0,0,0,0,0,0,0,Y
24005,20763.48,Pinckneyville (AMEREN),IL,2010,Midcontinent ISO,SERC,32870.32634,30.55,0,100,0,0,0,0,0,0,0,Y
24006,10375.07,Pinckneyville (AMEREN),IL,2009,Midcontinent ISO,SERC,15964.96545,25.51,0,100,0,0,0,0,0,0,0,Y
24007,12606.2,Pinckneyville (AMEREN),IL,2008,Midcontinent ISO,SERC,20044.04848,45.96,0,100,0,0,0,0,0,0,0,Y
24008,24496.51,Pinckneyville (AMEREN),IL,2007,Midcontinent ISO,SERC,39831.21726,43.54,0,100,0,0,0,0,0,0,0,Y
24009,14448.23,Pinckneyville (AMEREN),IL,2006,Midcontinent ISO,SERC,23569.842,38.67,0,100,0,0,0,0,0,0,0,Y
24010,19908,Pinckneyville (AMEREN),IL,2005,Midcontinent ISO,SERC,31258.89585,48.79,0,100,0,0,0,0,0,0,0,Y
24011,186.74,Pinckneyville (AMEREN),IL,2016,Midcontinent ISO,SERC,285.45344,21.67,0,100,0,0,0,0,0,0,0,N
24012,7848.13,Pinckneyville (AMEREN),IL,2015,Midcontinent ISO,SERC,12651.16352,25.18,0,100,0,0,0,0,0,0,0,Y
24013,2815.97,Pinckneyville (AMEREN),IL,2014,Midcontinent ISO,SERC,4541.59008,34.35,0,100,0,0,0,0,0,0,0,Y
24014,5246.56,Pinckneyville (AMEREN),IL,2013,Midcontinent ISO,SERC,8457.34288,29.88,0,100,0,0,0,0,0,0,0,Y
24015,13883.59,Pinckneyville (AMEREN),IL,2012,Midcontinent ISO,SERC,22243.85776,25.11,0,100,0,0,0,0,0,0,0,Y
24016,19231.32,Pinckneyville (AMEREN),IL,2011,Midcontinent ISO,SERC,30616.63552,30.21,0,100,0,0,0,0,0,0,0,Y
24017,21201.34,Pinckneyville (AMEREN),IL,2010,Midcontinent ISO,SERC,33682.62094,30.55,0,100,0,0,0,0,0,0,0,Y
24018,9064.16,Pinckneyville (AMEREN),IL,2009,Midcontinent ISO,SERC,14365.97505,25.51,0,100,0,0,0,0,0,0,0,Y
24019,11749.92,Pinckneyville (AMEREN),IL,2008,Midcontinent ISO,SERC,19282.75505,45.96,0,100,0,0,0,0,0,0,0,Y
24020,23621.33,Pinckneyville (AMEREN),IL,2007,Midcontinent ISO,SERC,39126.13472,43.54,0,100,0,0,0,0,0,0,0,Y
24021,14114.37,Pinckneyville (AMEREN),IL,2006,Midcontinent ISO,SERC,23085.48222,38.67,0,100,0,0,0,0,0,0,0,Y
24022,19370.2,Pinckneyville (AMEREN),IL,2005,Midcontinent ISO,SERC,30053.9148,48.79,0,100,0,0,0,0,0,0,0,Y
24023,97.81,Pinckneyville (AMEREN),IL,2015,Midcontinent ISO,SERC,149.94477,26.23,0,100,0,0,0,0,0,0,0,Y
24024,85.84,Pinckneyville (AMEREN),IL,2014,Midcontinent ISO,SERC,117.69544,34.35,0,100,0,0,0,0,0,0,0,Y
24025,51.68,Pinckneyville (AMEREN),IL,2013,Midcontinent ISO,SERC,103.66552,29.01,0,100,0,0,0,0,0,0,0,Y
24026,1719.32,Pinckneyville (AMEREN),IL,2012,Midcontinent ISO,SERC,2378.55859,25.01,0,100,0,0,0,0,0,0,0,Y
24027,3276.44,Pinckneyville (AMEREN),IL,2011,Midcontinent ISO,SERC,4540.33543,30.21,0,100,0,0,0,0,0,0,0,Y
24028,4012.07,Pinckneyville (AMEREN),IL,2010,Midcontinent ISO,SERC,5710.6209,30.55,0,100,0,0,0,0,0,0,0,Y
24029,1033.12,Pinckneyville (AMEREN),IL,2009,Midcontinent ISO,SERC,1530.96636,25.51,0,100,0,0,0,0,0,0,0,Y
24030,2551.66,Pinckneyville (AMEREN),IL,2008,Midcontinent ISO,SERC,3719.57092,45.96,0,100,0,0,0,0,0,0,0,Y
24031,2879.51,Pinckneyville (AMEREN),IL,2007,Midcontinent ISO,SERC,4044.51003,43.54,0,100,0,0,0,0,0,0,0,Y
24032,1073.43,Pinckneyville (AMEREN),IL,2006,Midcontinent ISO,SERC,1509.20334,38.67,0,100,0,0,0,0,0,0,0,Y
24033,1698.02,Pinckneyville (AMEREN),IL,2005,Midcontinent ISO,SERC,2466.14277,48.79,0,100,0,0,0,0,0,0,0,Y
24034,94.36,Pinckneyville (AMEREN),IL,2015,Midcontinent ISO,SERC,139.90948,26.23,0,100,0,0,0,0,0,0,0,Y
24035,56.88,Pinckneyville (AMEREN),IL,2014,Midcontinent ISO,SERC,87.58957,34.35,0,100,0,0,0,0,0,0,0,Y
24036,64.34,Pinckneyville (AMEREN),IL,2013,Midcontinent ISO,SERC,102.00921,29.01,0,100,0,0,0,0,0,0,0,Y
24037,1592.31,Pinckneyville (AMEREN),IL,2012,Midcontinent ISO,SERC,1434.26703,25.01,0,100,0,0,0,0,0,0,0,Y
24038,3206.51,Pinckneyville (AMEREN),IL,2011,Midcontinent ISO,SERC,4421.56826,30.21,0,100,0,0,0,0,0,0,0,Y
24039,3877.99,Pinckneyville (AMEREN),IL,2010,Midcontinent ISO,SERC,5411.64366,30.55,0,100,0,0,0,0,0,0,0,Y
24040,553.35,Pinckneyville (AMEREN),IL,2009,Midcontinent ISO,SERC,742.53648,25.51,0,100,0,0,0,0,0,0,0,Y
24041,2740.24,Pinckneyville (AMEREN),IL,2008,Midcontinent ISO,SERC,4320.36202,45.96,0,100,0,0,0,0,0,0,0,Y
24042,2050.14,Pinckneyville (AMEREN),IL,2007,Midcontinent ISO,SERC,3176.5521,43.54,0,100,0,0,0,0,0,0,0,Y
24043,1676.29,Pinckneyville (AMEREN),IL,2006,Midcontinent ISO,SERC,2160.24948,38.67,0,100,0,0,0,0,0,0,0,Y
24044,1618.63,Pinckneyville (AMEREN),IL,2005,Midcontinent ISO,SERC,2189.21196,48.79,0,100,0,0,0,0,0,0,0,Y
24045,224.7,Pinckneyville (AMEREN),IL,2015,Midcontinent ISO,SERC,319.86269,26.23,0,100,0,0,0,0,0,0,0,Y
24046,100.61,Pinckneyville (AMEREN),IL,2014,Midcontinent ISO,SERC,139.90948,34.35,0,100,0,0,0,0,0,0,0,Y
24047,92.01,Pinckneyville (AMEREN),IL,2013,Midcontinent ISO,SERC,143.61182,29.01,0,100,0,0,0,0,0,0,0,Y
24048,1638.03,Pinckneyville (AMEREN),IL,2012,Midcontinent ISO,SERC,2274.69821,25.01,0,100,0,0,0,0,0,0,0,Y
24049,101.45,Pinckneyville (AMEREN),IL,2011,Midcontinent ISO,SERC,154.71884,30.21,0,100,0,0,0,0,0,0,0,Y
24050,1329.39,Pinckneyville (AMEREN),IL,2009,Midcontinent ISO,SERC,1814.38152,25.37,0,100,0,0,0,0,0,0,0,Y
24051,1651.32,Pinckneyville (AMEREN),IL,2008,Midcontinent ISO,SERC,2367.18482,45.96,0,100,0,0,0,0,0,0,0,Y
24052,1998.59,Pinckneyville (AMEREN),IL,2007,Midcontinent ISO,SERC,2715.26319,43.54,0,100,0,0,0,0,0,0,0,Y
24053,1468.59,Pinckneyville (AMEREN),IL,2006,Midcontinent ISO,SERC,1997.12142,38.67,0,100,0,0,0,0,0,0,0,Y
24054,1752.52,Pinckneyville (AMEREN),IL,2005,Midcontinent ISO,SERC,2341.82247,48.79,0,97.69,0,0,0,0,0,0,2.31,Y
24055,102.3,Pinckneyville (AMEREN),IL,2015,Midcontinent ISO,SERC,146.63215,26.23,0,100,0,0,0,0,0,0,0,Y
24056,63.05,Pinckneyville (AMEREN),IL,2014,Midcontinent ISO,SERC,95.18911,35.65,0,100,0,0,0,0,0,0,0,Y
24057,35.4,Pinckneyville (AMEREN),IL,2013,Midcontinent ISO,SERC,60.11431,29.01,0,100,0,0,0,0,0,0,0,Y
24058,1365.06,Pinckneyville (AMEREN),IL,2012,Midcontinent ISO,SERC,2016.02156,25.01,0,100,0,0,0,0,0,0,0,Y
24059,69.04,Pinckneyville (AMEREN),IL,2011,Midcontinent ISO,SERC,103.17837,30.18,0,100,0,0,0,0,0,0,0,Y
24060,565.88,Pinckneyville (AMEREN),IL,2009,Midcontinent ISO,SERC,751.99614,25.37,0,100,0,0,0,0,0,0,0,Y
24061,1036.59,Pinckneyville (AMEREN),IL,2008,Midcontinent ISO,SERC,1549.06154,45.96,0,100,0,0,0,0,0,0,0,Y
24062,1814.81,Pinckneyville (AMEREN),IL,2007,Midcontinent ISO,SERC,2713.89525,43.54,0,100,0,0,0,0,0,0,0,Y
24063,1497.35,Pinckneyville (AMEREN),IL,2006,Midcontinent ISO,SERC,2066.90778,38.67,0,100,0,0,0,0,0,0,0,Y
24064,1797.03,Pinckneyville (AMEREN),IL,2005,Midcontinent ISO,SERC,2452.63395,48.79,0,100,0,0,0,0,0,0,0,Y
24065,214862.8,Pine Bluff Energy Center,AR,2016,Midcontinent ISO,SERC,509638.2464,19.37,0,100,0,0,0,0,0,0,0,N
24066,764922.44,Pine Bluff Energy Center,AR,2015,Midcontinent ISO,SERC,1820188.083,24.75,0,100,0,0,0,0,0,0,0,Y
24067,643527.8,Pine Bluff Energy Center,AR,2014,Midcontinent ISO,SERC,1512094.054,37.08,0,100,0,0,0,0,0,0,0,Y
24068,849060.93,Pine Bluff Energy Center,AR,2013,Midcontinent ISO,SERC,2056567.491,34.02,0,100,0,0,0,0,0,0,0,Y
24069,0,Pine Portage GS,ON,2016,IESO (Ontario),NPCC CAN,49111.86245,-16.93,0,0,0,0,0,100,0,0,0,N
24070,0,Pine Portage GS,ON,2015,IESO (Ontario),NPCC CAN,253005.0989,-143.83,0,0,0,0,0,100,0,0,0,N
24071,0,Pine Portage GS,ON,2014,IESO (Ontario),NPCC CAN,224402.0342,-271.78,0,0,0,0,0,100,0,0,0,N
24072,0,Pine Portage GS,ON,2013,IESO (Ontario),NPCC CAN,284175.0443,-377.53,0,0,0,0,0,100,0,0,0,N
24073,0,Pine Portage GS,ON,2012,IESO (Ontario),NPCC CAN,362960.2067,-242.93,0,0,0,0,0,100,0,0,0,N
24074,0,Pine Portage GS,ON,2011,IESO (Ontario),NPCC CAN,367074.6447,-131.55,0,0,0,0,0,100,0,0,0,N
24075,0,Pine Portage GS,ON,2010,IESO (Ontario),NPCC CAN,339753.1413,-121.83,0,0,0,0,0,100,0,0,0,N
24076,0,Pine Portage GS,ON,2009,IESO (Ontario),NPCC CAN,513390.4066,-563.41,0,0,0,0,0,100,0,0,0,N
24077,0,Pine Portage GS,ON,2008,IESO (Ontario),NPCC CAN,556733.2129,-101.45,0,0,0,0,0,100,0,0,0,N
24078,0,Pine Portage GS,ON,2007,IESO (Ontario),NPCC CAN,432414.8761,-67.57,0,0,0,0,0,100,0,0,0,N
24079,0,Pine Portage GS,ON,2006,IESO (Ontario),NPCC CAN,351440.0016,25.67,0,0,0,0,0,100,0,0,0,N
24080,0,Pine Portage GS,ON,2005,IESO (Ontario),NPCC CAN,490959.0364,34.71,0,0,0,0,0,100,0,0,0,N
24081,0,Pine Portage GS,ON,2004,IESO (Ontario),NPCC CAN,568873.7882,31.05,0,0,0,0,0,100,0,0,0,N
24082,0,Pine Portage GS,ON,2016,IESO (Ontario),NPCC CAN,47450.2987,-16.93,0,0,0,0,0,100,0,0,0,N
24083,0,Pine Portage GS,ON,2015,IESO (Ontario),NPCC CAN,244447.377,-143.83,0,0,0,0,0,100,0,0,0,N
24084,0,Pine Portage GS,ON,2014,IESO (Ontario),NPCC CAN,216813.7146,-271.78,0,0,0,0,0,100,0,0,0,N
24085,0,Pine Portage GS,ON,2013,IESO (Ontario),NPCC CAN,274565.5105,-377.53,0,0,0,0,0,100,0,0,0,N
24086,0,Pine Portage GS,ON,2012,IESO (Ontario),NPCC CAN,350685.2374,-242.93,0,0,0,0,0,100,0,0,0,N
24087,0,Pine Portage GS,ON,2011,IESO (Ontario),NPCC CAN,354670.217,-131.55,0,0,0,0,0,100,0,0,0,N
24088,0,Pine Portage GS,ON,2010,IESO (Ontario),NPCC CAN,328267.679,-121.83,0,0,0,0,0,100,0,0,0,N
24089,0,Pine Portage GS,ON,2009,IESO (Ontario),NPCC CAN,496027.1577,-563.41,0,0,0,0,0,100,0,0,0,N
24090,0,Pine Portage GS,ON,2008,IESO (Ontario),NPCC CAN,537906.1898,-101.45,0,0,0,0,0,100,0,0,0,N
24091,0,Pine Portage GS,ON,2007,IESO (Ontario),NPCC CAN,417796.6311,-67.57,0,0,0,0,0,100,0,0,0,N
24092,0,Pine Portage GS,ON,2006,IESO (Ontario),NPCC CAN,339553.6408,25.67,0,0,0,0,0,100,0,0,0,N
24093,0,Pine Portage GS,ON,2005,IESO (Ontario),NPCC CAN,474352.6117,34.71,0,0,0,0,0,100,0,0,0,N
24094,0,Pine Portage GS,ON,2004,IESO (Ontario),NPCC CAN,549651.8956,31.05,0,0,0,0,0,100,0,0,0,N
24095,15849.53,Pinelawn Babylon,NY,2016,New York ISO,NPCC,31287.1936,30.53,0,99.99,0,0,0,0,0,0,0.01,N
24096,96554.45,Pinelawn Babylon,NY,2015,New York ISO,NPCC,190193.1008,45.23,0,95.87,4.12,0,0,0,0,0,0.01,N
24097,77254.95,Pinelawn Babylon,NY,2014,New York ISO,NPCC,138757.079,66.37,0,93.88,6.11,0,0,0,0,0,0.01,Y
24098,129675.03,Pinelawn Babylon,NY,2013,New York ISO,NPCC,247043.981,67.64,0,100,0,0,0,0,0,0,0,Y
24099,162598.03,Pinelawn Babylon,NY,2012,New York ISO,NPCC,310572.7888,46.88,0,100,0,0,0,0,0,0,0,Y
24100,52276.03,Pinelawn Babylon,NY,2011,New York ISO,NPCC,100161.6608,58.01,0,99.89,0.11,0,0,0,0,0,0,Y
24101,96675.53,Pinelawn Babylon,NY,2010,New York ISO,NPCC,185910.1386,62.09,0,99.99,0,0,0,0,0,0,0.01,Y
24102,115460.83,Pinelawn Babylon,NY,2009,New York ISO,NPCC,229762.8362,51.98,0,98.8,1.2,0,0,0,0,0,0,Y
24103,187205.36,Pinelawn Babylon,NY,2008,New York ISO,NPCC,319977.7077,97.87,0,14.62,0.33,0,0,0,0,85.05,0,Y
24104,168116.4,Pinelawn Babylon,NY,2007,New York ISO,NPCC,277157.2799,86.76,0,14.41,4.07,0,0,0,0,81.47,0.05,Y
24105,248289.1,Pinelawn Babylon,NY,2006,New York ISO,NPCC,403381.6693,87.02,0,19.97,0.01,0.21,0,0,0,79.81,0,Y
24106,51159,Pinelawn Babylon,NY,2005,New York ISO,NPCC,77740.68272,118.64,0,0,0,58.79,0,0,0,1.13,40.08,Y
24107,32420.4,Pinelawn Babylon,NY,2005,New York ISO,NPCC,38701.30095,136.47,0.01,0.35,0.01,52.54,0,0,0,0.01,47.08,Y
24108,0,Piney Creek,PA,2013,PJM ISO,RFC,79642.58214,37.1,0,0,0,0,0,0,0,0,100,N
24109,0,Piney Creek,PA,2012,PJM ISO,RFC,281374.3917,33.5,0,0,0,0,0,0,0,0,100,N
24110,0,Piney Creek,PA,2011,PJM ISO,RFC,283243.704,42.95,0,0,0,0,0,0,0,0,100,N
24111,0,Piney Creek,PA,2010,PJM ISO,RFC,268690.905,43.07,0,0,0,0,0,0,0,0,100,N
24112,0,Piney Creek,PA,2009,PJM ISO,RFC,284142.055,36.85,0,0,0,0,0,0,0,0,100,N
24113,0,Piney Creek,PA,2008,PJM ISO,RFC,275633.4489,63.37,0,0,0,0,0,0,0,0,100,N
